NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	152	-0.2808011	-1.5995582	0.0	0.013788913	0.043	2654	tags=34%, list=21%, signal=42%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	176	-0.2711225	-1.5785686	0.0	0.014490551	0.048	2790	tags=36%, list=22%, signal=46%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	156	-0.26689547	-1.5326353	0.0	0.02089173	0.075	2567	tags=36%, list=20%, signal=45%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	82	-0.30024517	-1.5277207	0.010152284	0.020664018	0.078	3012	tags=30%, list=24%, signal=40%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	168	-0.25378734	-1.4690928	0.0	0.02903956	0.117	2380	tags=33%, list=19%, signal=40%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	130	-0.24756183	-1.435813	0.0	0.036513314	0.152	2409	tags=31%, list=19%, signal=38%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		190	-0.23883176	-1.4306351	0.0	0.03568007	0.156	2650	tags=31%, list=21%, signal=38%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		57	-0.29334384	-1.3954693	0.03773585	0.044085532	0.194	3531	tags=44%, list=28%, signal=61%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		106	-0.26091483	-1.3737593	0.019354839	0.049210403	0.22	3018	tags=38%, list=24%, signal=49%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		24	-0.36808282	-1.3445593	0.093959734	0.06209986	0.274	3580	tags=58%, list=28%, signal=81%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		153	-0.2336927	-1.339269	0.017857144	0.061711952	0.281	1814	tags=27%, list=14%, signal=32%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		179	-0.22264776	-1.3062564	0.016528925	0.075426735	0.347	2232	tags=26%, list=18%, signal=31%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		170	-0.2143506	-1.2502209	0.061946902	0.113324694	0.482	3000	tags=34%, list=24%, signal=44%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		130	-0.21753815	-1.2226359	0.05263158	0.13448186	0.56	3349	tags=37%, list=27%, signal=50%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		32	-0.28362632	-1.1748263	0.2	0.18496309	0.697	727	tags=22%, list=6%, signal=23%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		136	-0.213593	-1.1708523	0.13157895	0.18191394	0.705	2545	tags=30%, list=20%, signal=37%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		89	-0.21958137	-1.1432527	0.21387284	0.21050426	0.777	2441	tags=30%, list=19%, signal=37%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		169	-0.18827483	-1.1012285	0.23255815	0.26963946	0.869	2171	tags=25%, list=17%, signal=30%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		63	-0.21217409	-1.0306612	0.37745097	0.40644485	0.95	3618	tags=43%, list=29%, signal=60%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		97	-0.1393541	-0.7306414	0.9754601	0.98154557	1.0	3830	tags=41%, list=30%, signal=59%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		50	-0.14925233	-0.6902125	0.93886465	0.97315925	1.0	3417	tags=38%, list=27%, signal=52%	
