NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	52	0.34292385	1.2169652	0.17876343	0.37525207	0.999	3872	tags=42%, list=31%, signal=61%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	151	0.28637013	1.2134005	0.1295642	0.36127186	0.999	2694	tags=30%, list=21%, signal=38%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	131	0.27799377	1.1624959	0.1875	0.4785625	1.0	3542	tags=33%, list=28%, signal=45%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	167	0.2692975	1.145453	0.20952381	0.5043969	1.0	3467	tags=37%, list=28%, signal=51%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	154	0.26761943	1.1353773	0.21997622	0.50699973	1.0	3131	tags=32%, list=25%, signal=43%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	27	0.3573762	1.1275722	0.31166914	0.5057654	1.0	1851	tags=26%, list=15%, signal=30%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		106	0.28028688	1.1261139	0.2706027	0.48481122	1.0	4651	tags=38%, list=37%, signal=59%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		55	0.30825117	1.123882	0.28879893	0.46899948	1.0	5275	tags=65%, list=42%, signal=113%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		130	0.27412927	1.1229625	0.24264705	0.45107648	1.0	3260	tags=35%, list=26%, signal=47%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		153	0.25029272	1.063388	0.3508772	0.5952189	1.0	3348	tags=29%, list=27%, signal=40%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		170	0.2407051	1.0299095	0.41094297	0.6725654	1.0	1486	tags=16%, list=12%, signal=18%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		169	0.2389644	1.0281911	0.39839265	0.65203744	1.0	3225	tags=26%, list=26%, signal=35%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		150	0.23547082	0.9842932	0.5309524	0.75859314	1.0	2336	tags=21%, list=19%, signal=26%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		163	0.23123841	0.98210853	0.5081585	0.73816556	1.0	2931	tags=26%, list=23%, signal=34%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		127	0.23294578	0.97386307	0.509113	0.7340612	1.0	1613	tags=16%, list=13%, signal=18%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		178	0.22072606	0.9470246	0.5803468	0.7862269	1.0	3885	tags=33%, list=31%, signal=47%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		50	0.26055387	0.92831975	0.58115184	0.81136733	1.0	4149	tags=42%, list=33%, signal=63%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		96	0.22732988	0.9022028	0.65917605	0.85401535	1.0	3017	tags=27%, list=24%, signal=35%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		92	0.22250694	0.8795123	0.684949	0.8837013	1.0	3934	tags=34%, list=31%, signal=49%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		175	0.19888212	0.85624224	0.7817319	0.9117788	1.0	2957	tags=25%, list=24%, signal=32%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		82	0.21638326	0.84081686	0.7435233	0.9181349	1.0	3614	tags=27%, list=29%, signal=37%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		153	0.19314034	0.81483763	0.8508876	0.9416607	1.0	2375	tags=20%, list=19%, signal=25%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		190	0.18741149	0.80541724	0.8523645	0.93265855	1.0	3481	tags=27%, list=28%, signal=37%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS		181	0.18557087	0.78981346	0.8971098	0.93220323	1.0	4400	tags=34%, list=35%, signal=51%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		187	0.17352135	0.7453174	0.9540094	0.9676073	1.0	4363	tags=32%, list=35%, signal=48%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		63	0.19160761	0.71241426	0.9268617	0.9745101	1.0	4428	tags=46%, list=35%, signal=71%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		23	0.23617688	0.7046047	0.87946427	0.95647466	1.0	3968	tags=39%, list=32%, signal=57%	
