NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	170	-0.3054452	-1.4280405	0.005934718	0.05773709	0.559	2409	tags=25%, list=19%, signal=31%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	130	-0.31980693	-1.4246876	0.02733119	0.05579511	0.565	3656	tags=41%, list=29%, signal=57%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	27	-0.43291605	-1.408729	0.07504363	0.06116685	0.623	2543	tags=37%, list=20%, signal=46%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	118	-0.31831935	-1.4073092	0.029275808	0.05894621	0.628	2526	tags=30%, list=20%, signal=37%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	158	-0.29582414	-1.3780333	0.02283105	0.07181347	0.712	3040	tags=32%, list=24%, signal=42%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		63	-0.3413711	-1.3649099	0.05862069	0.07633664	0.751	2800	tags=33%, list=22%, signal=43%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		176	-0.27528366	-1.2944496	0.060790274	0.124867216	0.903	3107	tags=32%, list=25%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		151	-0.2662642	-1.2162668	0.12220566	0.21371149	0.99	2193	tags=23%, list=17%, signal=28%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		153	-0.25481406	-1.1785486	0.12708019	0.26071543	0.996	2488	tags=25%, list=20%, signal=31%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		132	-0.2520811	-1.1467248	0.20833333	0.30778503	0.998	2298	tags=23%, list=18%, signal=28%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		164	-0.23996413	-1.119004	0.21482602	0.3478773	1.0	3453	tags=34%, list=27%, signal=46%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		26	-0.3416365	-1.1099553	0.29711375	0.35486114	1.0	3745	tags=38%, list=30%, signal=55%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		82	-0.26557198	-1.0910991	0.29617304	0.38258424	1.0	4336	tags=39%, list=35%, signal=59%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		57	-0.274981	-1.0738873	0.35958904	0.40523377	1.0	1992	tags=23%, list=16%, signal=27%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		97	-0.247363	-1.0619686	0.33933935	0.41506445	1.0	3562	tags=33%, list=28%, signal=46%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		50	-0.2790939	-1.0498071	0.37055838	0.42670852	1.0	3571	tags=32%, list=28%, signal=45%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		171	-0.21890405	-1.0269815	0.3785822	0.4647261	1.0	3771	tags=41%, list=30%, signal=58%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		129	-0.2249797	-0.99739057	0.46884736	0.51830095	1.0	2340	tags=21%, list=19%, signal=25%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		180	-0.20502418	-0.9542916	0.56626505	0.6016475	1.0	2202	tags=21%, list=18%, signal=25%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		91	-0.19187893	-0.8063005	0.8381113	0.9062769	1.0	4131	tags=35%, list=33%, signal=52%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		89	-0.17861319	-0.75771034	0.9114754	0.94872254	1.0	2871	tags=24%, list=23%, signal=30%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		88	-0.11769524	-0.49454388	0.99841523	0.99922657	1.0	3391	tags=20%, list=27%, signal=28%	
